province_name,province_id,distrct_name,district_it,name,code,created_by,created_date,last_modified_by,last_modified_date,client_uid
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Jersey Clinic,ZW010364,admin,2021-04-07 12:00:310,admin,2021-04-07 12:00:310,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Junction Gate Clinic,ZW010348,admin,2021-04-07 12:00:311,admin,2021-04-07 12:00:311,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Kondo Clinic,ZW010328,admin,2021-04-07 12:00:312,admin,2021-04-07 12:00:312,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Kopera Rural Health Centre,ZW010306,admin,2021-04-07 12:00:313,admin,2021-04-07 12:00:313,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Mabee Rural Health Centre,ZW010307,admin,2021-04-07 12:00:314,admin,2021-04-07 12:00:314,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Madhuku Clinic,ZW010329,admin,2021-04-07 12:00:315,admin,2021-04-07 12:00:315,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Mahenye Rural Health Centre,ZW010309,admin,2021-04-07 12:00:316,admin,2021-04-07 12:00:316,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Manzvire Clinic,ZW010330,admin,2021-04-07 12:00:317,admin,2021-04-07 12:00:317,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Maparadza Clinic,ZW010340,admin,2021-04-07 12:00:318,admin,2021-04-07 12:00:318,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Midsave Clinic,ZW010365,admin,2021-04-07 12:00:319,admin,2021-04-07 12:00:319,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Mount Selinda Mission Hospital,ZW01030C,admin,2021-04-07 12:00:320,admin,2021-04-07 12:00:320,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Musani Clinic,ZW010331,admin,2021-04-07 12:00:321,admin,2021-04-07 12:00:321,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Musilizwe Rural Health Centre,ZW010311,admin,2021-04-07 12:00:322,admin,2021-04-07 12:00:322,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Muswera Rural clinic,ZW010351,admin,2021-04-07 12:00:323,admin,2021-04-07 12:00:323,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Mutandahwe Clinic,ZW010332,admin,2021-04-07 12:00:324,admin,2021-04-07 12:00:324,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Mutema Clinic,ZW010333,admin,2021-04-07 12:00:325,admin,2021-04-07 12:00:325,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,New Start Centre,ZW010380,admin,2021-04-07 12:00:326,admin,2021-04-07 12:00:326,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,New Year's Gift Clinic,ZW010366,admin,2021-04-07 12:00:327,admin,2021-04-07 12:00:327,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Ngaone Clinic,ZW010334,admin,2021-04-07 12:00:328,admin,2021-04-07 12:00:328,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Nyunga Clinic,ZW010349,admin,2021-04-07 12:00:329,admin,2021-04-07 12:00:329,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Paidamoyo Rural Health Centre,ZW010312,admin,2021-04-07 12:00:330,admin,2021-04-07 12:00:330,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Ratelshoek Clinic,ZW010371,admin,2021-04-07 12:00:331,admin,2021-04-07 12:00:331,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Rimbi Clinic,ZW010335,admin,2021-04-07 12:00:332,admin,2021-04-07 12:00:332,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Silver Stream Clinic,ZW010367,admin,2021-04-07 12:00:333,admin,2021-04-07 12:00:333,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Southdown Clinic,ZW010369,admin,2021-04-07 12:00:334,admin,2021-04-07 12:00:334,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,St Peters Hospital,ZW01030D,admin,2021-04-07 12:00:335,admin,2021-04-07 12:00:335,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Tamandayi Clinic,ZW010350,admin,2021-04-07 12:00:336,admin,2021-04-07 12:00:336,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Tanganda Rural Health Centre,ZW010314,admin,2021-04-07 12:00:337,admin,2021-04-07 12:00:337,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Tingamira Clinic,ZW010373,admin,2021-04-07 12:00:338,admin,2021-04-07 12:00:338,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Tongogara Rural Health Centre,ZW010315,admin,2021-04-07 12:00:339,admin,2021-04-07 12:00:339,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Tuzuka Clinic,ZW010316,admin,2021-04-07 12:00:340,admin,2021-04-07 12:00:340,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Veneka Clinic,ZW010336,admin,2021-04-07 12:00:341,admin,2021-04-07 12:00:341,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Zamuchiya Clinic,ZW010337,admin,2021-04-07 12:00:342,admin,2021-04-07 12:00:342,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,Zona Clinic,ZW010372,admin,2021-04-07 12:00:343,admin,2021-04-07 12:00:343,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Chipinge ,6849a90c-be66-42b9-b5a0-6fe4efd6a0d9,ZPS Chipinge Prison Clinic,ZW010318,admin,2021-04-07 12:00:344,admin,2021-04-07 12:00:344,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chambuta Clinic,ZW080201,admin,2021-04-07 12:00:345,admin,2021-04-07 12:00:345,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chibvedziva Clinic,ZW080225,admin,2021-04-07 12:00:346,admin,2021-04-07 12:00:346,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chikombedzi Mission Hospital,ZW08020B,admin,2021-04-07 12:00:347,admin,2021-04-07 12:00:347,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chilonga Rural Health Centre,ZW080202,admin,2021-04-07 12:00:348,admin,2021-04-07 12:00:348,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chingele Clinic,ZW080292,admin,2021-04-07 12:00:349,admin,2021-04-07 12:00:349,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chipiwa Clinic,ZW080226,admin,2021-04-07 12:00:350,admin,2021-04-07 12:00:350,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chiredzi District Hospital,ZW08020A,admin,2021-04-07 12:00:351,admin,2021-04-07 12:00:351,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chiredzi NRZ Clinic,ZW080285,admin,2021-04-07 12:00:352,admin,2021-04-07 12:00:352,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chiredzi ZRP Clinic,ZW080218,admin,2021-04-07 12:00:353,admin,2021-04-07 12:00:353,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chiredzi ZSA Clinic,ZW080284,admin,2021-04-07 12:00:354,admin,2021-04-07 12:00:354,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chitsa Clinic,ZW080232,admin,2021-04-07 12:00:355,admin,2021-04-07 12:00:355,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chizvirizvi Rural Health Centre,ZW080204,admin,2021-04-07 12:00:356,admin,2021-04-07 12:00:356,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Chompani Clinic,ZW080235,admin,2021-04-07 12:00:357,admin,2021-04-07 12:00:357,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Damarakanaka Clinic,ZW080291,admin,2021-04-07 12:00:358,admin,2021-04-07 12:00:358,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Davata Rural Health Centre,ZW080205,admin,2021-04-07 12:00:359,admin,2021-04-07 12:00:359,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Dumisa Clinic,ZW080228,admin,2021-04-07 12:00:360,admin,2021-04-07 12:00:360,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Faversham Clinic,ZW080211,admin,2021-04-07 12:00:361,admin,2021-04-07 12:00:361,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Gezani Rural Health Centre,ZW080206,admin,2021-04-07 12:00:362,admin,2021-04-07 12:00:362,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Hippo Valley Private Hospital,ZW08020C,admin,2021-04-07 12:00:363,admin,2021-04-07 12:00:363,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Makambe Clinic,ZW080234,admin,2021-04-07 12:00:364,admin,2021-04-07 12:00:364,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Malipati Rural Health Centre,ZW080207,admin,2021-04-07 12:00:365,admin,2021-04-07 12:00:365,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Mhlanguleni Rural Health Centre,ZW080208,admin,2021-04-07 12:00:366,admin,2021-04-07 12:00:366,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Mkwasine Clinic,ZW080282,admin,2021-04-07 12:00:367,admin,2021-04-07 12:00:367,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Muteyo Rural Health Centre,ZW080209,admin,2021-04-07 12:00:368,admin,2021-04-07 12:00:368,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Old Boli Rural Health Centre,ZW080212,admin,2021-04-07 12:00:369,admin,2021-04-07 12:00:369,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Pahlela Clinic,ZW080214,admin,2021-04-07 12:00:370,admin,2021-04-07 12:00:370,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Porepore Clinic,ZW080229,admin,2021-04-07 12:00:371,admin,2021-04-07 12:00:371,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Rupangwana Clinic,ZW080230,admin,2021-04-07 12:00:372,admin,2021-04-07 12:00:372,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Rutandare Clinic,ZW080231,admin,2021-04-07 12:00:373,admin,2021-04-07 12:00:373,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Samu Rural Health Centre,ZW080213,admin,2021-04-07 12:00:374,admin,2021-04-07 12:00:374,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,St Joseph Clinic,ZW080227,admin,2021-04-07 12:00:375,admin,2021-04-07 12:00:375,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Triangle Private Hospital,ZW08020D,admin,2021-04-07 12:00:376,admin,2021-04-07 12:00:376,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chiredzi ,608b6220-158e-4d7b-bf96-849cdf948112,Tshovani Clinic,ZW080233,admin,2021-04-07 12:00:377,admin,2021-04-07 12:00:377,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Central Estates Clinic,ZW070186,admin,2021-04-07 12:00:378,admin,2021-04-07 12:00:378,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Chengwena Clinic,ZW070125,admin,2021-04-07 12:00:379,admin,2021-04-07 12:00:379,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Chilimanzi Rural Hospital,ZW07010B,admin,2021-04-07 12:00:380,admin,2021-04-07 12:00:380,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Denhere Clinic,ZW070102,admin,2021-04-07 12:00:381,admin,2021-04-07 12:00:381,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Driefontein Mission TB Hospital,ZW07010C,admin,2021-04-07 12:00:382,admin,2021-04-07 12:00:382,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Guramatunhu Clinic,ZW070106,admin,2021-04-07 12:00:383,admin,2021-04-07 12:00:383,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Hama Clinic,ZW070126,admin,2021-04-07 12:00:384,admin,2021-04-07 12:00:384,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Holy Cross Mission Hospital,ZW07010D,admin,2021-04-07 12:00:385,admin,2021-04-07 12:00:385,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Lalapanzi Clinic,ZW070145,admin,2021-04-07 12:00:386,admin,2021-04-07 12:00:386,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Lynwood Clinic,ZW070103,admin,2021-04-07 12:00:387,admin,2021-04-07 12:00:387,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Mapiravana Clinic,ZW070128,admin,2021-04-07 12:00:388,admin,2021-04-07 12:00:388,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Musena Rural Health Centre,ZW070109,admin,2021-04-07 12:00:389,admin,2021-04-07 12:00:389,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Muvonde Mission Hospital,ZW07010E,admin,2021-04-07 12:00:390,admin,2021-04-07 12:00:390,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Mvuma District Hospital,ZW07010A,admin,2021-04-07 12:00:391,admin,2021-04-07 12:00:391,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Nyautonge Rural Health Centre,ZW070104,admin,2021-04-07 12:00:392,admin,2021-04-07 12:00:392,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Nyikavanhu Clinic,ZW070105,admin,2021-04-07 12:00:393,admin,2021-04-07 12:00:393,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Siyahokwe Clinic,ZW070127,admin,2021-04-07 12:00:394,admin,2021-04-07 12:00:394,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,St Theresa Mission Hospital,ZW07010F,admin,2021-04-07 12:00:395,admin,2021-04-07 12:00:395,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,Tokwe 4 Clinic,ZW070108,admin,2021-04-07 12:00:396,admin,2021-04-07 12:00:396,
Midlands ,39ce0e37-9e7b-4bc1-882d-64846ba6821c,Chirumhanzu ,e3eb24de-a96a-49b1-9333-5cda7681b124,ZIMASCO Private Clinic,ZW070151,admin,2021-04-07 12:00:397,admin,2021-04-07 12:00:397,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Chitungwiza Urban ,14d1b46c-8754-4e5f-b46e-47c762cf4af3,Seke North Clinic,ZW000B02,admin,2021-04-07 12:00:398,admin,2021-04-07 12:00:398,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Chitungwiza Urban ,14d1b46c-8754-4e5f-b46e-47c762cf4af3,Seke South Clinic,ZW000B01,admin,2021-04-07 12:00:399,admin,2021-04-07 12:00:399,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Chitungwiza Urban ,14d1b46c-8754-4e5f-b46e-47c762cf4af3,St Mary's Clinic,ZW000B03,admin,2021-04-07 12:00:400,admin,2021-04-07 12:00:400,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Chitungwiza Urban ,14d1b46c-8754-4e5f-b46e-47c762cf4af3,Zengeza Clinic,ZW000B04,admin,2021-04-07 12:00:401,admin,2021-04-07 12:00:401,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chidyamakono Clinic,ZW080335,admin,2021-04-07 12:00:402,admin,2021-04-07 12:00:402,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Berejena Mission Hospital,ZW080340,admin,2021-04-07 12:00:403,admin,2021-04-07 12:00:403,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chifedza Clinic,ZW080320,admin,2021-04-07 12:00:404,admin,2021-04-07 12:00:404,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chigwikwi Rural Health Centre,ZW080301,admin,2021-04-07 12:00:405,admin,2021-04-07 12:00:405,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chirogwe Clinic,ZW080321,admin,2021-04-07 12:00:406,admin,2021-04-07 12:00:406,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chivi District Hospital,ZW08030A,admin,2021-04-07 12:00:407,admin,2021-04-07 12:00:407,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chivi Mission Clinic,ZW080341,admin,2021-04-07 12:00:408,admin,2021-04-07 12:00:408,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Chivi Rural Hospital,ZW08030B,admin,2021-04-07 12:00:409,admin,2021-04-07 12:00:409,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Davira Clinic,ZW080302,admin,2021-04-07 12:00:410,admin,2021-04-07 12:00:410,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Gororo Clinic,ZW080334,admin,2021-04-07 12:00:411,admin,2021-04-07 12:00:411,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Madamombe Clinic,ZW080322,admin,2021-04-07 12:00:412,admin,2021-04-07 12:00:412,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Madzivadondo Clinic,ZW080319,admin,2021-04-07 12:00:413,admin,2021-04-07 12:00:413,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Mandamabwe Rural Health Centre,ZW080303,admin,2021-04-07 12:00:414,admin,2021-04-07 12:00:414,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Masinire Clinic,ZW080323,admin,2021-04-07 12:00:415,admin,2021-04-07 12:00:415,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Ngundu Rural Health Centre,ZW080304,admin,2021-04-07 12:00:416,admin,2021-04-07 12:00:416,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Nyahombe Rural Health Centre,ZW080305,admin,2021-04-07 12:00:417,admin,2021-04-07 12:00:417,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Razi Rural Health Centre,ZW080306,admin,2021-04-07 12:00:418,admin,2021-04-07 12:00:418,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Shindi Satellite Clinic,ZW080324,admin,2021-04-07 12:00:419,admin,2021-04-07 12:00:419,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Takavarasha Rural Health Centre,ZW080307,admin,2021-04-07 12:00:420,admin,2021-04-07 12:00:420,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Vuranda Clinic,ZW080325,admin,2021-04-07 12:00:421,admin,2021-04-07 12:00:421,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Vutete Health Centre,ZW080326,admin,2021-04-07 12:00:422,admin,2021-04-07 12:00:422,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Chivi ,4952d023-37f5-4bcd-b5c4-4edc33fadbfe,Zivuku Clinic,ZW080327,admin,2021-04-07 12:00:423,admin,2021-04-07 12:00:423,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Eastern ,25eae570-7973-4c15-a2d8-cc81b3caac48,Eastley FHS Clinic,ZW000A10,admin,2021-04-07 12:00:424,admin,2021-04-07 12:00:424,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Eastern ,25eae570-7973-4c15-a2d8-cc81b3caac48,Greendale FHS Clinic,ZW000A15,admin,2021-04-07 12:00:425,admin,2021-04-07 12:00:425,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Eastern ,25eae570-7973-4c15-a2d8-cc81b3caac48,Mabvuku PolyClinic,ZW000A23,admin,2021-04-07 12:00:426,admin,2021-04-07 12:00:426,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Eastern ,25eae570-7973-4c15-a2d8-cc81b3caac48,Tafara FHS Clinic,ZW000A38,admin,2021-04-07 12:00:427,admin,2021-04-07 12:00:427,
Harare ,b13b3997-7131-4220-8975-63931e37bde3,Eastern ,25eae570-7973-4c15-a2d8-cc81b3caac48,ZPS Chikurubi Female Prison Clinic,ZW000A60,admin,2021-04-07 12:00:428,admin,2021-04-07 12:00:428,
