FullName,Client Name,Client Province,Client District,ClientID,EmailAddress,MobilePhone,HomePhone,BusinessPhone,ConsentSMS,Status,Client Phone,Client EmailAddress,Client CCEmails,Client Status
Sister in charge,Lupaka Clinic,Matabeleland North,Lupane,ZW050407,,,,263774151248.0,,active,263774151248.0,,,active
Sister in charge,St Luke's Mission Hospital,Matabeleland North,Lupane,ZW05040B,,,,263783282953.0,,active,263783282953.0,,,active
Sister in charge,Jotsholo Clinic,Matabeleland North,Lupane,ZW050426,,,,263783282952.0,,active,263783282952.0,,,active
Sister in charge,Mdlankuzi Clinic,Matabeleland North,Lupane,ZW050427,,,,263774151227.0,,active,263774151227.0,,,active
Sister in charge,Fatima Mission Clinic,Matabeleland North,Lupane,ZW050491,,,,263774151274.0,,active,263774151274.0,,,active
Sister in charge,Gwaai Rural Health Centre,Matabeleland North,Lupane,ZW050492,,,,263774151272.0,,active,263774151272.0,,,active
Sister in charge,Mateme Rural Health Centre,Matabeleland North,Nkayi,ZW050502,,,,263774151290.0,,active,263774151290.0,,,active
Sister in charge,Ngwaladi Rural Health Centre,Matabeleland North,Nkayi,ZW050503,,,,263777146937.0,,active,263777146937.0,,,active
Sister in charge,Sivalo Rural Health Centre,Matabeleland North,Nkayi,ZW050505,,,,263777146913.0,,active,263777146913.0,,,active
Sister in charge,Zenka Rural Health Centre,Matabeleland North,Nkayi,ZW050506,,,,263774151295.0,,active,263774151295.0,,,active
Sister in charge,Nkayi District Hospital,Matabeleland North,Nkayi,ZW05050A,,,,263783283030.0,,active,263783283030.0,,,active
Sister in charge,Dakamela Rural Hospital,Matabeleland North,Nkayi,ZW05050B,,,,263777146931.0,,active,263777146931.0,,,active
Sister in charge,Mbuma Mission Hospital,Matabeleland North,Nkayi,ZW05050C,,,,263783283033.0,,active,263783283033.0,,,active
Sister in charge,Fanisoni Clinic,Matabeleland North,Nkayi,ZW050525,,,,263774151289.0,,active,263774151289.0,,,active
Sister in charge,Nesigwe Clinic,Matabeleland North,Nkayi,ZW050526,,,,263783282955.0,,active,263783282955.0,,,active
Sister in charge,Sebhumane Clinic,Matabeleland North,Nkayi,ZW050527,,,,263783282954.0,,active,263783282954.0,,,active
Sister in charge,Sikhobokhobo Clinic,Matabeleland North,Nkayi,ZW050528,,,,263774157986.0,,active,263774157986.0,,,active
Sister in charge,Zinyangeni Clinic,Matabeleland North,Nkayi,ZW050529,,,,263774151308.0,,active,263774151308.0,,,active
Sister in charge,Guwe Clinic,Matabeleland North,Nkayi,ZW050532,,,,263774151277.0,,active,263774151277.0,,,active
Sister in charge,Gwelutshena Clinic,Matabeleland North,Nkayi,ZW050533,,,,263777146911.0,,active,263777146911.0,,,active
Sister in charge,Sesemba Clinic,Matabeleland North,Nkayi,ZW050534,,,,263774150385.0,,active,263774150385.0,,,active
Sister in charge,Makaza Clinic,Matabeleland North,Tsholotsho,ZW050603,,,,263783283038.0,,active,263783283038.0,,,active
Sister in charge,Mlagisa Rural Health Centre,Matabeleland North,Tsholotsho,ZW050604,,,,263774151347.0,,active,263774151347.0,,,active
Sister in charge,Mtshayeli Rural Health Centre,Matabeleland North,Tsholotsho,ZW050605,,,,263774151374.0,,active,263774151374.0,,,active
Sister in charge,Sodhaka Clinic,Matabeleland North,Tsholotsho,ZW050606,,,,263783283040.0,,active,263783283040.0,,,active
Sister in charge,Tsholotsho District Hospital,Matabeleland North,Tsholotsho,ZW05060A,,,,263783283039.0,,active,263783283039.0,,,active
Sister in charge,Siphepha Rural Hospital,Matabeleland North,Tsholotsho,ZW05060B,,,,263774161517.0,,active,263774161517.0,,,active
Sister in charge,Pumula Mission Hospital,Matabeleland North,Tsholotsho,ZW05060C,,,,263783283036.0,,active,263783283036.0,,,active
Sister in charge,Bhubhudhe Clinic,Matabeleland North,Tsholotsho,ZW050625,,,,263774151330.0,,active,263774151330.0,,,active
Sister in charge,Dlamini Clinic,Matabeleland North,Tsholotsho,ZW050626,,,,263777146929.0,,active,263777146929.0,,,active
Sister in charge,Jimila Clinic,Matabeleland North,Tsholotsho,ZW050628,,,,263774151387.0,,active,263774151387.0,,,active
Sister in charge,Madlangombe Clinic,Matabeleland North,Tsholotsho,ZW050629,,,,263774151358.0,,active,263774151358.0,,,active
Sister in charge,Nkunzi Clinic,Matabeleland North,Tsholotsho,ZW050630,,,,263774151342.0,,active,263774151342.0,,,active
Sister in charge,Tsholotsho Urban Clinic,Matabeleland North,Tsholotsho,ZW050631,,,,263783283035.0,,active,263783283035.0,,,active
Sister in charge,Samahuru Mission Clinic,Matabeleland North,Tsholotsho,ZW050633,,,,263783283037.0,,active,263783283037.0,,,active
Sister in charge,Nshaba Rural Health Centre,Matabeleland North,Tsholotsho,ZW050634,,,,263777146906.0,,active,263777146906.0,,,active
Sister in charge,Kapane Rural Health Centre,Matabeleland North,Tsholotsho,ZW050696,,,,263774151355.0,,active,263774151355.0,,,active
Sister in charge,Mpanedziba Rural Health Centre,Matabeleland North,Tsholotsho,ZW050697,,,,263774151357.0,,active,263774151357.0,,,active
Sister in charge,Sikente Rural Health Centre,Matabeleland North,Tsholotsho,ZW050698,,,,263774151368.0,,active,263774151368.0,,,active
Sister in charge,Bemba Clinic,Matabeleland North,Tsholotsho,ZW050699,,,,263783283034.0,,active,263783283034.0,,,active
Sister in charge,Umguza RDC Clinic,Matabeleland North,Umguza,ZW050701,,,,263783283057.0,,active,263783283057.0,,,active
Sister in charge,Igusi Rural Health Centre,Matabeleland North,Umguza,ZW050703,,,,263777146916.0,,active,263777146916.0,,,active
Sister in charge,Nyamandlovu District Hospital,Matabeleland North,Umguza,ZW05070A,,,,263783283052.0,,active,263783283052.0,,,active
Sister in charge,Brady ZNA Clinic,Matabeleland North,Umguza,ZW050710,,,,263783283046.0,,active,263783283046.0,,,active
Sister in charge,Rose Camp ZRP Clinic,Matabeleland North,Umguza,ZW050720,,,,263783283048.0,,active,263783283048.0,,,active
Sister in charge,Khami ZPS Clinic,Matabeleland North,Umguza,ZW050722,,,,263783283043.0,,active,263783283043.0,,,active
Sister in charge,Fingo Clinic,Matabeleland North,Umguza,ZW050726,,,,263774151407.0,,active,263774151407.0,,,active
Sister in charge,Redwood Clinic,Matabeleland North,Umguza,ZW050728,,,,263774151411.0,,active,263774151411.0,,,active
Sister in charge,Ntabazinduna Clinic URDC Council,Matabeleland North,Umguza,ZW050729,,,,263774151397.0,,active,263774151397.0,,,active
Sister in charge,Mbembesi Clinic,Matabeleland North,Umguza,ZW050733,,,,263774157463.0,,active,263774157463.0,,,active
Sister in charge,Fairbridge ZRP Camp Clinic,Matabeleland North,Umguza,ZW050752,,,,263783283050.0,,active,263783283050.0,,,active
Sister in charge,Portland Holdings(Unicem) Clinic,Matabeleland North,Umguza,ZW050753,,,,263783283058.0,,active,263783283058.0,,,active
Sister in charge,Imbizo Barracks ZNA  Hospital,Matabeleland North,Umguza,ZW050765,,,,263783283054.0,,active,263783283054.0,,,active
Sister in charge,George Silundika Clinic,Matabeleland North,Umguza,ZW050781,,,,263783283022.0,,active,263783283022.0,,,active
Sister in charge,Ntabazinduna ZPS Clinic,Matabeleland North,Umguza,ZW050785,,,,263783283051.0,,active,263783283051.0,,,active
Sister in charge,Ntabazinduna ZRP Camp Clinic,Matabeleland North,Umguza,ZW050788,,,,263783283042.0,,active,263783283042.0,,,active
Sister in charge,St James Clinic,Matabeleland North,Umguza,ZW050791,,,,263783283055.0,,active,263783283055.0,,,active
Sister in charge,Induna ZNA Clinic,Matabeleland North,Umguza,ZW050797,,,,263783283045.0,,active,263783283045.0,,,active
Sister in charge,Umuntu Clinic,Matabeleland North,Umguza,ZW050798,,,,263774159649.0,,active,263774159649.0,,,active
Sister in charge,Chikwalakwala Rural Health Centre,Matabeleland South,Beitbridge,ZW060101,,,,263774151435.0,,active,263774151435.0,,,active
Sister in charge,Chitulipasi Rural Health Centre,Matabeleland South,Beitbridge,ZW060102,,,,263774151434.0,,active,263774151434.0,,,active
Sister in charge,Dite Rural Health Centre,Matabeleland South,Beitbridge,ZW060103,,,,263774151425.0,,active,263774151425.0,,,active
Sister in charge,Majini Rural Health Centre,Matabeleland South,Beitbridge,ZW060104,,,,263774151582.0,,active,263774151582.0,,,active
Sister in charge,BeitBridge ZPS Clinic,Matabeleland South,Beitbridge,ZW060105,,,,263783285148.0,,active,263783285148.0,,,active
Sister in Charge,Shabwe Rural Health Centre,Matabeleland South,Beitbridge,ZW060106,healthcentershabwerural@gmail.com,263787075931.0,,263774151423.0,True,active,263774151423.0,,,active
Sister in charge,BeitBridge ZRP Camp Clinic,Matabeleland South,Beitbridge,ZW060108,,,,263783285146.0,,active,263783285146.0,,,active
Sister in charge,Nottingham Rural Health Centre,Matabeleland South,Beitbridge,ZW060109,,,,263774151507.0,,active,263774151507.0,,,active
Sister in Charge,Beitbridge District Hospital,Matabeleland South,Beitbridge,ZW06010A,beitbridgelaboratry@gmail.com,263782347735.0,,263771120249.0,True,active,263771120249.0,,,active
SIC FCH,Beitbridge District Hospital,Matabeleland South,Beitbridge,ZW06010A,,,,,,active,263771120249.0,,,active
Sister in charge,Chaswingo Clinic,Matabeleland South,Beitbridge,ZW060125,,,,263774151433.0,,active,263774151433.0,,,active
Sister in charge,Dulibadzimu Clinic,Matabeleland South,Beitbridge,ZW060126,,,,263783285149.0,,active,263783285149.0,,,active
Sister in charge,Masera Clinic,Matabeleland South,Beitbridge,ZW060127,,,,263774151513.0,,active,263774151513.0,,,active
Sister in charge,Swereki Clinic,Matabeleland South,Beitbridge,ZW060128,,,,263774151553.0,,active,263774151553.0,,,active
Sister in charge,Shashe Clinic,Matabeleland South,Beitbridge,ZW060129,,,,263774151531.0,,active,263774151531.0,,,active
Sister in charge,Zezani Clinic,Matabeleland South,Beitbridge,ZW060131,,,,263774151609.0,,active,263774151609.0,,,active
Sister in charge,Makakabule Clinic,Matabeleland South,Beitbridge,ZW060176,,,,263774151505.0,,active,263774151505.0,,,active
Sister in charge,Chamnangana Clinic,Matabeleland South,Beitbridge,ZW060177,,,,263774151593.0,,active,263774151593.0,,,active
Sister in charge,BeitBridge NRZ Clinic,Matabeleland South,Beitbridge,ZW060181,,,,263783285147.0,,active,263783285147.0,,,active
Sister in charge,Village 13 Rural Health Centre,Matabeleland South,Bulilima,ZW060201,,,,263774151711.0,,active,263774151711.0,,,active
Sister in charge,Huwana Rural Health Centre,Matabeleland South,Bulilima,ZW060202,,,,263774151632.0,,active,263774151632.0,,,active
Sister in charge,Makhulela Rural Health Centre,Matabeleland South,Bulilima,ZW060204,,,,263774151654.0,,active,263774151654.0,,,active
Sister in charge,Matjinge Rural Health Centre,Matabeleland South,Bulilima,ZW060206,,,,263774151676.0,,active,263774151676.0,,,active
Sister in charge,Nswazwi Rural Health Centre,Matabeleland South,Bulilima,ZW060208,,,,263774151706.0,,active,263774151706.0,,,active
Sister in charge,Lady Barring Rural Hospital,Matabeleland South,Bulilima,ZW06020B,,,,263774151642.0,,active,263774151642.0,,,active
Sister in charge,Lady Stanley Rural Hospital,Matabeleland South,Bulilima,ZW06020C,,,,263774151643.0,,active,263774151643.0,,,active
Sister in charge,Hingwe Rural Health Centre,Matabeleland South,Bulilima,ZW060220,,,,263774151612.0,,active,263774151612.0,,,active
Sister in charge,Dombodema Clinic,Matabeleland South,Bulilima,ZW060225,,,,263774151610.0,,active,263774151610.0,,,active
Sister in charge,Madlambudzi Clinic,Matabeleland South,Bulilima,ZW060228,,,,263774151644.0,,active,263774151644.0,,,active
Sister in charge,Ndiweni Clinic,Matabeleland South,Bulilima,ZW060230,,,,263774151689.0,,active,263774151689.0,,,active
Sister in charge,Sikhathini Clinic,Matabeleland South,Bulilima,ZW060231,,,,263774151708.0,,active,263774151708.0,,,active
Sister in charge,Bezu Clinic,Matabeleland South,Bulilima,ZW060234,,,,263783283059.0,,active,263783283059.0,,,active
Sister in charge,Masendu Rural Health Centre,Matabeleland South,Bulilima,ZW060235,,,,263774151671.0,,active,263774151671.0,,,active
Sister in charge,Solusi Clinic,Matabeleland South,Bulilima,ZW060291,,,,263774151710.0,,active,263774151710.0,,,active
Sister in charge,Gungwe Clinic,Matabeleland South,Gwanda,ZW060301,,,,263774151789.0,,active,263774151789.0,,,active
Sister in charge,Makwe Clinic,Matabeleland South,Gwanda,ZW060302,,,,263774151733.0,,active,263774151733.0,,,active
Sister in charge,Nhwali Clinic,Matabeleland South,Gwanda,ZW060303,,,,263783283069.0,,active,263783283069.0,,,active
Sister in charge,Gwanda ZPS Clinic,Matabeleland South,Gwanda,ZW060304,,,,263783283061.0,,active,263783283061.0,,,active
Sister in charge,Simbumbumbu Clinic,Matabeleland South,Gwanda,ZW060305,,,,263774151721.0,,active,263774151721.0,,,active
Sister in charge,Stanmore Clinic,Matabeleland South,Gwanda,ZW060306,,,,263774151715.0,,active,263774151715.0,,,active
Sister in charge,Gwanda ZRP Camp Clinic,Matabeleland South,Gwanda,ZW060307,,,,263783283053.0,,active,263783283053.0,,,active
Sister in charge,Gwanda Provincial Hospital,Matabeleland South,Gwanda,ZW06030A,,,,263771120250.0,,active,263771120250.0,,,active
Sister in charge,Manama Hospital,Matabeleland South,Gwanda,ZW06030B,,,,263783283068.0,,active,263783283068.0,,,active
Sister in charge,Mtshabezi Mission Hospital,Matabeleland South,Gwanda,ZW06030C,,,,263774151716.0,,active,263774151716.0,,,active
Sister in charge,Buvuma Clinic,Matabeleland South,Gwanda,ZW060325,,,,263774151790.0,,active,263774151790.0,,,active
Sister in charge,Kafusi Clinic,Matabeleland South,Gwanda,ZW060326,,,,263783283067.0,,active,263783283067.0,,,active
Sister in charge,Mashaba Clinic,Matabeleland South,Gwanda,ZW060327,,,,263783283063.0,,active,263783283063.0,,,active
Sister in charge,Mzimuni Clinic,Matabeleland South,Gwanda,ZW060328,,,,263774151713.0,,active,263774151713.0,,,active
Sister in charge,Ntalale Clinic,Matabeleland South,Gwanda,ZW060329,,,,263774151776.0,,active,263774151776.0,,,active
Sister in charge,Sengezane Clinic,Matabeleland South,Gwanda,ZW060330,,,,263774151772.0,,active,263774151772.0,,,active
Sister in charge,Garanyemba Clinic,Matabeleland South,Gwanda,ZW060331,,,,263774151768.0,,active,263774151768.0,,,active
Sister in charge,Sitezi Clinic,Matabeleland South,Gwanda,ZW060332,,,,263774151732.0,,active,263774151732.0,,,active
Sister in charge,Lushongwe Clinic,Matabeleland South,Gwanda,ZW060333,,,,263774151738.0,,active,263774151738.0,,,active
Sister in charge,Mapate Clinic,Matabeleland South,Gwanda,ZW060334,,,,263783283064.0,,active,263783283064.0,,,active
Sister in charge,Phakama Polyclinic,Matabeleland South,Gwanda,ZW060362,,,,263783283070.0,,active,263783283070.0,,,active
Sister in charge,Selonga Clinic,Matabeleland South,Gwanda,ZW060363,,,,263774151811.0,,active,263774151811.0,,,active
Sister in charge,Colleen Bawn Clinic,Matabeleland South,Gwanda,ZW060377,,,,263783283062.0,,active,263783283062.0,,,active
Sister in charge,Jessie Clinic,Matabeleland South,Gwanda,ZW060379,,,,263774151744.0,,active,263774151744.0,,,active
Sister in charge,Vubachikwe Mine Clinic,Matabeleland South,Gwanda,ZW060380,,,,263783283065.0,,active,263783283065.0,,,active
Sister in charge,Zimcan Clinic,Matabeleland South,Gwanda,ZW060382,,,,263774151746.0,,active,263774151746.0,,,active
Sister in charge,Gwatemba Rural Health Centre,Matabeleland South,Insiza,ZW060402,,,,263774151840.0,,active,263774151840.0,,,active
Sister in Charge,Insiza Rural Health Centre,Matabeleland South,Insiza,ZW060403,filabusilabs@gmail.com,263772910367.0,,263774151844.0,True,active,263774151844.0,,,active
Sister in charge,Mabuze Rural Health Centre,Matabeleland South,Insiza,ZW060404,,,,263774151876.0,,active,263774151876.0,,,active
Sister in charge,Nkankezi Rural Health Centre,Matabeleland South,Insiza,ZW060405,,,,263774151842.0,,active,263774151842.0,,,active
Sister in charge,Sanale Rural Health Centre,Matabeleland South,Insiza,ZW060407,,,,263774151864.0,,active,263774151864.0,,,active
Sister in charge,Filabusi District Hospital,Matabeleland South,Insiza,ZW06040A,,,,263783285144.0,,active,263783285144.0,,,active
Sister in charge,Shangani Rural Hospital,Matabeleland South,Insiza,ZW06040B,,,,263774151818.0,,active,263774151818.0,,,active
Sister in charge,Avoca Rural Hospital,Matabeleland South,Insiza,ZW06040C,,,,263774151826.0,,active,263774151826.0,,,active
Sister in charge,Wanezi Mission Hospital,Matabeleland South,Insiza,ZW06040D,,,,263774151839.0,,active,263774151839.0,,,active
Sister in charge,Singwango Clinic,Matabeleland South,Insiza,ZW060425,,,,263774151877.0,,active,263774151877.0,,,active
Sister in charge,Zhulube Clinic,Matabeleland South,Insiza,ZW060426,,,,263774152141.0,,active,263774152141.0,,,active
Sister in charge,Singwambizi Clinic,Matabeleland South,Insiza,ZW060427,,,,263774151905.0,,active,263774151905.0,,,active
Sister in charge,Kombo Health Post,Matabeleland South,Insiza,ZW060428,,,,263774151909.0,,active,263774151909.0,,,active
Sister in charge,Shangani Clinic,Matabeleland South,Insiza,ZW060477,,,,263774151930.0,,active,263774151930.0,,,active
Sister in charge,Natisa Rural Health Centre,Matabeleland South,Matobo,ZW060501,,,,263774152060.0,,active,263774152060.0,,,active
Sister in charge,Sankonjane Rural Health Centre,Matabeleland South,Matobo,ZW060502,,,,263774152109.0,,active,263774152109.0,,,active
Sister in charge,Homestead Rural Health Centre,Matabeleland South,Matobo,ZW060503,,,,263774152120.0,,active,263774152120.0,,,active
Sister in charge,Beula-seula Rural Health Centre,Matabeleland South,Matobo,ZW060504,,,,263774152054.0,,active,263774152054.0,,,active
Sister in charge,Ekukhanyeni Rural Health Centre,Matabeleland South,Matobo,ZW060505,,,,263774152067.0,,active,263774152067.0,,,active
Sister in Charge,Maphisa District Hospital,Matabeleland South,Matobo,ZW06050A,maphisahospitallaboratory@gmail.com,263775297082.0,,263783285152.0,True,active,263783285152.0,,,active
Sister in charge,Kezi Rural Hospital,Matabeleland South,Matobo,ZW06050B,,,,263774152051.0,,active,263774152051.0,,,active
Sister in charge,Matobo Rural Hospital,Matabeleland South,Matobo,ZW06050C,,,,263783282925.0,,active,263783282925.0,,,active
Sister in charge,Tshelanyemba Mission Hospital,Matabeleland South,Matobo,ZW06050D,,,,263774152033.0,,active,263774152033.0,,,active
Sister in charge,St Joseph's Mission Hospital,Matabeleland South,Matobo,ZW06050E,,,,263783279377.0,,active,263774152049.0,,,active
Sister in charge,St Joseph's Mission Hospital,Matabeleland South,Matobo,ZW06050E,,,,263774152049.0,,active,263774152049.0,,,active
Sister in charge,Mbembeswane Rural Health Centre,Matabeleland South,Matobo,ZW060525,,,,263774152121.0,,active,263774152121.0,,,active
Sister in charge,Gulati Clinic,Matabeleland South,Matobo,ZW060581,,,,263774152103.0,,active,263774152103.0,,,active
Sister in charge,Matopo Clinic,Matabeleland South,Matobo,ZW060591,,,,263774152062.0,,active,263774152062.0,,,active
Sister in charge,Bazha Clinic,Matabeleland South,Matobo,ZW060592,,,,263774152055.0,,active,263774152055.0,,,active
Sister in charge,Masiye Camp Health Post,Matabeleland South,Matobo,ZW060593,,,,263774152134.0,,active,263774152134.0,,,active
Sister in charge,Cyrene Mission Clinic,Matabeleland South,Matobo,ZW060594,,,,263774152124.0,,active,263774152124.0,,,active
Sister in charge,Kumbudzi Clinic,Matabeleland South,Umzingwane,ZW060601,,,,263775284494.0,,active,263775284494.0,,,active
Sister in charge,Mbizingwe Clinic,Matabeleland South,Umzingwane,ZW060602,,,,263775284502.0,,active,263775284502.0,,,active
Sister in charge,Esigodini District Hospital,Matabeleland South,Umzingwane,ZW06060A,,,,263783285151.0,,active,263783285151.0,,,active
Sister in charge,Esibomvu Clinc,Matabeleland South,Umzingwane,ZW060625,,,,263783285115.0,,active,263783285115.0,,,active
Sister in charge,Habane Clinic,Matabeleland South,Umzingwane,ZW060626,,,,263775284497.0,,active,263775284497.0,,,active
Sister in charge,Mawabeni Clinic,Matabeleland South,Umzingwane,ZW060627,,,,263783285114.0,,active,263783285114.0,,,active
Sister in charge,Mhlahlandlela Clinic,Matabeleland South,Umzingwane,ZW060628,,,,263736708295.0,,active,263736708295.0,,,active
Sister in charge,Nhlangano Clinic,Matabeleland South,Umzingwane,ZW060629,,,,263775284493.0,,active,263775284493.0,,,active
Sister in charge,Nswazi Clinic,Matabeleland South,Umzingwane,ZW060630,,,,263783285113.0,,active,263783285113.0,,,active
Sister in charge,Ntshamathe Clinic,Matabeleland South,Umzingwane,ZW060631,,,,263775284499.0,,active,263775284499.0,,,active
Sister in charge,Irrisvale Clinic,Matabeleland South,Umzingwane,ZW060632,,,,263775284492.0,,active,263775284492.0,,,active
Sister in charge,Mpisini Health Post,Matabeleland South,Umzingwane,ZW060633,,,,263775284495.0,,active,263775284495.0,,,active
Sister in charge,How Mine Clinic,Matabeleland South,Umzingwane,ZW060676,,,,263775284504.0,,active,263775284504.0,,,active
Sister in charge,Mzingwane High Clinic,Matabeleland South,Umzingwane,ZW060684,,,,263775284500.0,,active,263775284500.0,,,active
Sister in charge,Ingwizi Rural Health Centre,Matabeleland South,Mangwe,ZW060703,,,,263774151971.0,,active,263774151971.0,,,active
Sister in charge,Marula Clinic,Matabeleland South,Mangwe,ZW060705,,,,263774151977.0,,active,263774151977.0,,,active
Sister in charge,Mayobodo Rural Health Centre,Matabeleland South,Mangwe,ZW060707,,,,263774151978.0,,active,263774151978.0,,,active
Sister in charge,Bango Rural Health Centre,Matabeleland South,Mangwe,ZW060709,,,,263774151942.0,,active,263774151942.0,,,active
Sister in charge,Plumtree District Hospital,Matabeleland South,Mangwe,ZW06070A,,,,263783285142.0,,active,263783285142.0,,,active
Sister in charge,St Annes Mission Hospital (Brunapeg),Matabeleland South,Mangwe,ZW06070D,,,,263774152029.0,,active,263774152029.0,,,active
Sister in charge,Embakwe Mission Hospital,Matabeleland South,Mangwe,ZW06070E,,,,263774151947.0,,active,263774151947.0,,,active
Sister in charge,Madabe Clinic,Matabeleland South,Mangwe,ZW060727,,,,263774151973.0,,active,263774151973.0,,,active
Sister in charge,Mambale Clinic,Matabeleland South,Mangwe,ZW060729,,,,263774151975.0,,active,263774151975.0,,,active
Sister in charge,Tshitshi Clinic,Matabeleland South,Mangwe,ZW060732,,,,263774152030.0,,active,263774152030.0,,,active
Sister in charge,Sanzukwi Clinic,Matabeleland South,Mangwe,ZW060733,,,,263774152020.0,,active,263774152020.0,,,active
Sister in charge,Dingumuzi Clinic,Matabeleland South,Mangwe,ZW060745,,,,263783285103.0,,active,263783285103.0,,,active
Sister in charge,Empandeni Clinic,Matabeleland South,Mangwe,ZW060792,,,,263774151965.0,,active,263774151965.0,,,active
Sister in charge,Plumtree ZPS Clinic,Matabeleland South,Mangwe,ZW060793,,,,263783285143.0,,active,263783285143.0,,,active
Sister in charge,Chizhou Clinic,Midlands Province,Chirumhanzu,ZW070101,,,,263774150255.0,,active,263774150255.0,,,active
Sister in charge,Lynwood Clinic,Midlands Province,Chirumhanzu,ZW070103,,,,263774150269.0,,active,263774150269.0,,,active
Sister in charge,Nyautonge Rural Health Centre,Midlands Province,Chirumhanzu,ZW070104,,,,263774150284.0,,active,263774150284.0,,,active
Sister in charge,Nyikavanhu Clinic,Midlands Province,Chirumhanzu,ZW070105,,,,263774150286.0,,active,263774150286.0,,,active
Sister in charge,Guramatunhu Clinic,Midlands Province,Chirumhanzu,ZW070106,,,,263774150263.0,,active,263774150263.0,,,active
Sister in charge,Musena Rural Health Centre,Midlands Province,Chirumhanzu,ZW070109,,,,263774150278.0,,active,263774150278.0,,,active
Sister in charge,Mvuma District Hospital,Midlands Province,Chirumhanzu,ZW07010A,,,,263783282994.0,,active,263783282994.0,,,active
Sister in charge,Chilimanzi Rural Hospital,Midlands Province,Chirumhanzu,ZW07010B,,,,263774150252.0,,active,263774150252.0,,,active
Sister in charge,Driefontein Mission TB Hospital,Midlands Province,Chirumhanzu,ZW07010C,,,,263774150261.0,,active,263774150261.0,,,active
Sister in charge,Holy Cross Mission Hospital,Midlands Province,Chirumhanzu,ZW07010D,,,,263774150266.0,,active,263774150266.0,,,active
Sister in charge,Muvonde Mission Hospital,Midlands Province,Chirumhanzu,ZW07010E,,,,263774150282.0,,active,263774150282.0,,,active
Sister in Charge,St Theresa Mission Hospital,Midlands Province,Chirumhanzu,ZW07010F,stthereserusape@gmail.com,,,263774150294.0,True,active,263774150294.0,,,active
Sister in charge,Chengwena Clinic,Midlands Province,Chirumhanzu,ZW070125,,,,263774150251.0,,active,263774150251.0,,,active
Sister in charge,Hama Clinic,Midlands Province,Chirumhanzu,ZW070126,,,,263774150265.0,,active,263774150265.0,,,active
Sister in charge,Siyahokwe Clinic,Midlands Province,Chirumhanzu,ZW070127,,,,263774150292.0,,active,263774150292.0,,,active
Sister in charge,Mapiravana Clinic,Midlands Province,Chirumhanzu,ZW070128,,,,263774150273.0,,active,263774150273.0,,,active
Sister in charge,Lalapanzi Clinic,Midlands Province,Chirumhanzu,ZW070145,,,,263774150267.0,,active,263774150267.0,,,active
Sister in charge,ZIMASCO Clinic,Midlands Province,Chirumhanzu,ZW070151,,,,263774150295.0,,active,263774150295.0,,,active
Sister in charge,Central Estates Clinic,Midlands Province,Chirumhanzu,ZW070186,,,,263774150250.0,,active,263774150250.0,,,active
Sister in charge,Gwanyika Rural Health Centre,Midlands Province,Gokwe South,ZW070201,,,,263774150404.0,,active,263774150404.0,,,active
Sister in charge,Kadzidirire Rural Health Centre,Midlands Province,Gokwe North,ZW070202,,,,263774150321.0,,active,263774150321.0,,,active
Sister in charge,Madzivazvido Rural Health Centre,Midlands Province,Gokwe North,ZW070203,,,,263774150328.0,,active,263774150328.0,,,active
Sister in charge,Musadzi Rural Health Centre,Midlands Province,Gokwe North,ZW070204,,,,263774150334.0,,active,263774150334.0,,,active
Sister in charge,Mashame Rural Health Centre,Midlands Province,Gokwe North,ZW070205,,,,263774150332.0,,active,263774150332.0,,,active
Sister in charge,Mateta Rural Health Centre,Midlands Province,Gokwe South,ZW070206,,,,263774150429.0,,active,263774150429.0,,,active
Sister in charge,Norah Rural Health Centre,Midlands Province,Gokwe North,ZW070207,,,,263774150336.0,,active,263774150336.0,,,active
Sister in charge,Nyaje Rural Health Centre,Midlands Province,Gokwe South,ZW070208,,,,263774150439.0,,active,263774150439.0,,,active
Sister in charge,Simchembu Rural Health Centre,Midlands Province,Gokwe North,ZW070209,,,,263774150342.0,,active,263774150342.0,,,active
Sister in charge,Gokwe North District Hospital,Midlands Province,Gokwe North,ZW07020A,,,,263783285162.0,,active,263783285162.0,,,active
Sister in charge,Chireya Mission Hospital,Midlands Province,Gokwe North,ZW07020B,,,,263774150392.0,,active,263774150392.0,,,active
Sister in charge,Kana Mission Hospital,Midlands Province,Gokwe South,ZW07020C,,,,263774150410.0,,active,263774150410.0,,,active
Sister in charge,Tsungai Rural Health Centre,Midlands Province,Gokwe North,ZW070210,,,,263774150345.0,,active,263774150345.0,,,active
Sister in charge,Svisvi Clinic,Midlands Province,Gokwe South,ZW070211,,,,263774150453.0,,active,263774150453.0,,,active
Sister in charge,Zhamba Clinic,Midlands Province,Gokwe South,ZW070212,,,,263774150460.0,,active,263774150460.0,,,active
Sister in charge,Cheziya Clinic,Midlands Province,Gokwe South,ZW070213,,,,263774150397.0,,active,263774150397.0,,,active
Sister in charge,ZRP Camp Clinic,Midlands Province,Gokwe South,ZW070215,,,,263774150463.0,,active,263774150463.0,,,active
Sister in charge,Chitave Clinic,Midlands Province,Gokwe South,ZW070216,,,,263774150400.0,,active,263774150400.0,,,active
Sister in charge,Mateme SDA Clinic,Midlands Province,Gokwe South,ZW070217,,,,263774150425.0,,active,263774150425.0,,,active
Sister in charge,Jahana Clinic,Midlands Province,Gokwe South,ZW070219,,,,263774150407.0,,active,263774150407.0,,,active
