FullName,Client Name,Client Province,Client District,ClientID,EmailAddress,MobilePhone,HomePhone,BusinessPhone,ConsentSMS,Status,Client Phone,Client EmailAddress,Client CCEmails,Client Status
Sister in Charge,Murambi Clinic,Mashonaland West,Hurungwe,ZWdummy49,,263783282991.0,,+263783282991,True,active,+263783282991,,,active
Sister in charge chikombadistrictresults@gmail.com,Nhangabwe Clinic,Mashonaland East,Chikomba,ZW030132,,,,+263774159617,,active,+263774159617,,,active
Sister In Charge SIC SIC SIC,Unknown Facility,Harare,Harare,ZW000019,,,,,,active,,,,active
Sister in charge Gokwe North,Musadzi Rural Health Centre,Midlands Province,Gokwe North,ZW070204,,,,+263774150334,,active,+263774150334,,,active
Sister in charge chikombadistrictresults@gmail.com,Chivhu ZRP Camp Clinic,Mashonaland East,Chikomba,ZW030105,,,,+263783280029,,active,+263783280029,,,active
Sister in Charge,Father O'Hea Hospital,Mashonaland West,Zvimba,ZW04060E,,263773651230.0,,+263783282937,True,active,+263783282937,,,active
Shingirai Ganyawu,Pres Gd Fld Amb Coy,Harare,Harare,NMRL2020005,sganyawu66@gmail.com,7128366790.0,,0776738545,,active,,sganyawu66@gmail.com,sganyawu66@gmail.com,active
Sister in charge Sr In Charge,Nyadiri Mission Hospital,Mashonaland East,Mutoko,ZW03080D,nyadirel@gmail.com,263775022358.0,,+263774160495,,active,+263774160495,nyadirel@gmail.com,,active
Sister in charge C/O Rusape District Hospital,Matsika Clinic,Manicaland,Makoni,ZW010430,,,,+263774147940,,active,+263774147940,,,active
laboratory Bindura Provincial Hospital,Farm Health Scheme Clinic,Mashonaland Central,Bindura,ZW020177,,,,+263783282914,,active,+263783282914,,,active
Sister incharge,Chinhoyi Provincial Hospital,Mashonaland West,Makonde,ZW04050A,chinhoyilaboratory@gmail.com,,,+263783282988,,active,+263783282988,,chinhoyilab@gmail.com,active
Sister in charge c/omtdarwinhospital.lab,Mount Darwin ZRP Clinic,Mashonaland Central,Mount Darwin,ZW020530,mtdarwinhospital.lab@gmail.com,,,+263774157800,,active,+263774157800,,,active
Sister in charge c/omtdarwinhospital.lab,Mount Darwin ZPS Clinic,Mashonaland Central,Mount Darwin,ZW020531,mtdarwinhospital.lab@gmail.com,,,+263774157833,,active,+263774157833,,,active
c/o Laboratory Chimhanda Hospital,Mukosa Rural Health Centre,Mashonaland Central,Rushinga,ZW020601,,,,+263774157888,,active,+263774157888,,,active
c/o Laboratory Chimhanda Hospital,Mukonde Rural Health Centre,Mashonaland Central,Rushinga,ZW020602,,,,+263774157835,,active,+263774157835,,,active
c/o Laboratory Chimhanda Hospital,Nhawa Rural Health Centre,Mashonaland Central,Rushinga,ZW020603,,,,+263777146898,,active,+263777146898,,,active
c/o Laboratory Chimhanda Hospital,Rushinga Rural Health Centre,Mashonaland Central,Rushinga,ZW020604,,,,+263774157837,,active,+263774157837,,,active
c/o Laboratory Chimhanda Hospital,Nyamatikiti Rural Health Centre,Mashonaland Central,Rushinga,ZW020606,,,,+263774157851,,active,+263774157851,,,active
c/o Laboratory Chimhanda Hospital,Bungwe Clinic,Mashonaland Central,Rushinga,ZW020625,,,,+263774157843,,active,+263774157843,,,active
c/o Laboratory Chimhanda Hospital,Rusambo Clinic,Mashonaland Central,Rushinga,ZW020626,,,,+263774157836,,active,+263774157836,,,active
Sister in charge shamva district hospital,Nyamaruro Rural Health Centre,Mashonaland Central,Shamva,ZW020701,,,,+263774159455,,active,+263774159455,,,active
Sister in charge shamva district hospital,Chishapa Clinic,Mashonaland Central,Shamva,ZW020703,,,,+263774159422,,active,+263774159422,,,active
Sister in charge shamva district hospital,Goora Rural Health Centre,Mashonaland Central,Shamva,ZW020704,,,,+263774159432,,active,+263774159432,,,active
Sister in charge shamva district hospital,Mupfurudzi Rural Health Centre,Mashonaland Central,Shamva,ZW020705,,,,+263774159431,,active,+263774159431,,,active
Sister in charge shamva district hospital,Madziwa Rural Hospital,Mashonaland Central,Shamva,ZW02070B,,,,+263774159421,,active,+263774159421,,,active
Sister in charge shamva district hospital,Wadzanai Clinic,Mashonaland Central,Shamva,ZW020712,,,,+263783282884,,active,+263783282884,,,active
Sister in charge shamva district hospital,Bushu Clinic,Mashonaland Central,Shamva,ZW020725,,,,+263774159430,,active,+263774159430,,,active
Sister in charge shamva district hospital,Chihuri Clinic,Mashonaland Central,Shamva,ZW020727,,,,+263774159454,,active,+263774159454,,,active
Sister in charge shamva district hospital,Takawira Clinic,Mashonaland Central,Shamva,ZW020728,,,,+263774159459,,active,+263774159459,,,active
Sister in charge shamva district hospital,Shamva Gold mine Clinic,Mashonaland Central,Shamva,ZW020776,,,,+263783282879,,active,+263783282879,,,active
Sister in charge shamva district hospital,Nyamaropa Rural Health Centre,Mashonaland Central,Shamva,ZW020777,,,,+263774159484,,active,+263774159484,,,active
Sister in charge chikombadistrictresults@gmail.com,ZPS Clinic,Mashonaland East,Chikomba,ZW030106,,,,+263783280025,,active,+263783280025,,,active
Sister in charge chikombadistrictresults@gmail.com,Range Rural Health Centre,Mashonaland East,Chikomba,ZW03010C,,,,+263774159523,,active,+263774159523,,,active
Sister in charge chikombadistrictresults@gmail.com,Mutoro Clinic,Mashonaland East,Chikomba,ZW030148,,,,+263774159662,,active,+263774159662,,,active
Sister in charge makumbedistrictresults@gmail.com,Rusununguko Clinic,Mashonaland East,Goromonzi,ZW030204,,,,+263774159745,,active,+263774159745,,,active
Sister in charge binduradistrictresults@gmail.com,Rusununguko Clinic,Mashonaland East,Goromonzi,ZW030204,,,,+263778126767,,active,+263774159745,,,active
Sister in charge makumbedistrictresults@gmail.com,Goromonzi High School Clinic,Mashonaland East,Goromonzi,ZW030205,,,,+263774159748,,active,+263774159748,,,active
Sister In Charge,Ruwa Rehab,Mashonaland East,Goromonzi,ZW03020C,ruwarehablab@gmail.com,263773185698.0,,+263783280020,,active,+263783280020,ruwarehablab@gmail.com,maronderalab@gmail.com,active
Sister in charge makumbedistrictresults@gmail.com,Cranborne Clinic,Mashonaland East,Goromonzi,ZW030246,,,,+263774159794,,active,+263774159794,,,active
Sister in charge makumbedistrictresults@gmail.com,Ruwa Clinic,Mashonaland East,Goromonzi,ZW030250,,,,+263774159827,,active,+263774159827,,,active
Sister in charge c/omutawatawadistrictresults,Chitimbe Clinic,Mashonaland East,Uzumba Maramba Pfungwe,ZW030328,,,,+263774160786,,active,+263774160786,,,active
Sister in charge hwedzadistrictresults,Goneso Rural Health Centre,Mashonaland East,Hwedza,ZW030402,,,,+263774159893,,active,+263774159893,,,active
Sister in charge hwedzadistrict,Sango Clinic,Mashonaland East,Hwedza,ZW030408,,,,+263774159923,,active,+263774159923,,,active
in charge sister ic charge,Mukamba Clinic,Mashonaland East,Hwedza,ZW030427,,,,,,active,+263774159934,,,active
Sister in charge c/o mahusekwa hospital,Chiota Rural Hospital,Mashonaland East,Marondera,ZW03050B,,,,+263774160866,,active,+263774160866,,,active
Sister in charge c/o mahusekwa hospital,St Thomas Prison Clinic,Mashonaland East,Marondera,ZW030511,,,,+263783280015,,active,+263783280015,,,active
Sister in charge c/o mahusekwa hospital,Marondera ZRP Clinic,Mashonaland East,Marondera,ZW030512,,,,+263783280014,,active,+263783280014,,,active
Sister in charge c/o mahusekwa hospital,Ridigita Prison Clinic,Mashonaland East,Marondera,ZW030513,,,,+263783283084,,active,+263783283084,,,active
Sister in charge c/o mahusekwa hospital,Nyameni Clinic,Mashonaland East,Marondera,ZW030562,,,,+263783280024,,active,+263783280024,,,active
Sister in charge c/o mahusekwa hospital,Waddilove School Clinic,Mashonaland East,Marondera,ZW030586,,,,+263774160953,,active,+263774160953,,,active
Sister in charge c/o kotwa district hospital,Gozi Rural Health Centre,Mashonaland East,Mudzi,ZW030603,,,,+263774159995,,active,+263774159995,,,active
Sister in charge c/o kotwa district hospital,Nyamanyora Rural Health Centre,Mashonaland East,Mudzi,ZW030607,,,,+263774160105,,active,+263774160105,,,active
Sister in charge c/o kotwa district hospital,St Pius Clinic,Mashonaland East,Mudzi,ZW030625,,,,+263774160062,,active,+263774160062,,,active
Sister in charge c/o kotwa district hospital,Masenda Clinic,Mashonaland East,Mudzi,ZW030628,,,,+263774160092,,active,+263774160092,,,active
Sister in charge c/o kotwa district hospital,Shinda Clinic,Mashonaland East,Mudzi,ZW030632,,,,+263783280035,,active,+263783280035,,,active
Sister in charge c/omurewadistrictresults,Murehwa ZRP Clinic,Mashonaland East,Murewa,ZW030707,,,,+263774160331,,active,+263774160331,,vdnyabiko@gmail.com,active
Sister  In Charge,Murewa ZPCS Clinic,Mashonaland East,Murewa,ZW030708,,,,+263774160265,,active,+263774160265,,vdnyabiko@gmail.com,active
Sister in charge c/o st paul musami,St Paul's Musami Mission Hospital,Mashonaland East,Murewa,ZW03070B,musamilab@gmail.com,263772616886.0,,+263774160293,,active,+263774160293,,,active
Sister in charge c/omurewadistrictresults,Chitowa 1 Clinic,Mashonaland East,Murewa,ZW030723,,,,+263774160173,,active,+263774160173,,,active
Sister in charge c/omurewadistrictresult,Chitowa 2 Clinic,Mashonaland East,Murewa,ZW030724,,,,+263774160176,,active,+263774160176,,,active
Sister in charge c/omurewadistrictresults,Dombwe Rural Health Centre (Murewa),Mashonaland East,Murewa,ZW030726,,,,+263774160209,,active,+263774160209,,,active
Sister  In Charge,Waterloo Clinic,Mashonaland East,Murewa,ZW030747,,,,+263774160311,,active,+263774160311,,,active
Sister in Charge,Kambarami Rural Health Centre,Mashonaland East,Murewa,ZW030749,murewadistrictresults@gmail.com,,,+263774160379,,active,+263774160379,,,active
Sister in charge c/omurewadistrictresults,Nehoreka Pvt Clinic,Mashonaland East,Murewa,ZW030771,,,,+263774160401,,active,+263774160401,,,active
Sister in charge,Goso Rural Health Centre,Mashonaland East,Murewa,ZW030772,,,,+263774160443,,active,+263774160443,,,active
Sister in charge,Katsukunya Rural Health Centre,Mashonaland East,Mutoko,ZW030804,,,,+263774160528,,active,+263774160528,,,active
Sister in charge,Kawere Rural Health Centre,Mashonaland East,Mutoko,ZW030805,,,,+263774160531,,active,+263774160531,,,active
Sister in charge,Mushimbo Rural Health Centre,Mashonaland East,Mutoko,ZW030806,,,,+263774160566,,active,+263774160566,,,active
Sister in charge,Nyamuzizi Rural Health Centre,Mashonaland East,Mutoko,ZW030807,,,,+263774160567,,active,+263774160567,,,active
Sister in charge,Nzira Rural Health Centre,Mashonaland East,Mutoko,ZW030810,,,,+263774160582,,active,+263774160582,,,active
Sister in charge,Mutoko Prison Clinic,Mashonaland East,Mutoko,ZW030811,,,,+263783280023,,active,+263783280023,,,active
Sister in charge,Madimutsa Clinic,Mashonaland East,Mutoko,ZW030815,,,,+263774160617,,active,+263774160617,,,active
Sister in charge,Charehwa Clinic,Mashonaland East,Mutoko,ZW030825,,,,+263774160665,,active,+263774160665,,,active
Sister in charge,Matedza Clinic,Mashonaland East,Mutoko,ZW030826,,,,+263774160677,,active,+263774160677,,,active
Sister in charge,Mother of Peace Clinic,Mashonaland East,Mutoko,ZW030827,,,,+263774160678,,active,+263774160678,,,active
Sister in charge,Mutemwa Leprosy Settlement Clinic,Mashonaland East,Mutoko,ZW030861,,,,+263774160686,,active,+263774160686,,,active
Sister in charge,Kowo Clinic,Mashonaland East,Mutoko,ZW030898,,,,+263774160694,,active,+263774160694,,,active
Sister in charge,Masasa Rural Health Centre,Mashonaland East,Seke,ZW030905,,,,+263774160989,,active,+263774160989,,,active
Sister in charge,Derbyshire Clinic,Mashonaland East,Seke,ZW030983,,,,+263774161061,,active,+263774161061,,,active
Sister in charge,Lanark Clinic,Mashonaland East,Seke,ZW030984,,,,+263774161069,,active,+263774161069,,,active
Sister in Charge,Gora Rural Health Centre,Mashonaland West,Chegutu,ZW040102,,263771496066.0,,+263774161128,True,active,+263774161128,,,active
Sister in Charge,Mbyuanehanda Rural Health Centre,Mashonaland West,Chegutu,ZW040103,,263774161169.0,,+263774161174,True,active,+263774161174,,,active
Sister in Charge,Monera Rural Health Centre,Mashonaland West,Chegutu,ZW040104,,263771529977.0,,+263774161197,True,active,+263774161197,,,active
Sister in Charge,Musinami Rural Health Centre,Mashonaland West,Chegutu,ZW040106,,263773472878.0,,+263774161221,True,active,+263774161221,,,active
Sister in Charge,Mhondoro Rural Hospital,Mashonaland West,Chegutu,ZW04010B,,263717771546.0,,+263774161185,True,active,+263774161185,,,active
Sister in Charge,Chikara Clinic,Mashonaland West,Chegutu,ZW040125,chegutuhospital@yahoo.com,263773894518.0,,+263774161084,True,active,+263774161084,,,active
Sister in Charge,Chivero Clinic,Mashonaland West,Chegutu,ZW040126,,263773170234.0,,+263774161112,True,active,+263774161112,,,active
Sister in Charge,Mhondoro North Clinic,Mashonaland West,Chegutu,ZW040127,,263774457310.0,,+263774161178,True,active,+263774161178,,,active
Sister in Charge,Mupawose Clinic,Mashonaland West,Chegutu,ZW040128,,263774850928.0,,+263774161204,True,active,+263774161204,,,active
Sister in Charge,Rwizi Clinic,Mashonaland West,Chegutu,ZW040129,,263772700520.0,,+263774161231,True,active,+263774161231,,,active
Sister in Charge,Watyoka Clinic,Mashonaland West,Chegutu,ZW040130,,263719320320.0,,+263774161257,True,active,+263774161257,,,active
Sister in Charge,Chegutu Rural District Council Clinic,Mashonaland West,Chegutu,ZW040145,,263777240823.0,,+263783283082,True,active,+263783283082,,,active
Sister in Charge,Sandringham Clinic,Mashonaland West,Chegutu,ZW040148,,263772921480.0,,+263774161234,True,active,+263774161234,,,active
Sister in Charge,Selous Clinic,Mashonaland West,Chegutu,ZW040149,,263778627713.0,,+263774161240,True,active,+263774161240,,,active
Sister in charge chegutudistrictresults@gmail.com,David Whitehead Clinic,Mashonaland West,Chegutu,ZW040151,,,,+263783285179,,active,+263783285179,,,active
Sister in Charge,Pfupajena Clinic,Mashonaland West,Chegutu,ZW040161,stpadrepoly16@gmail.com,263774063065.0,,+263783285178,True,active,+263783285178,,,active
Sister in Charge,Chinengundu Clinic,Mashonaland West,Chegutu,ZW040162,,263785459473.0,,+263783285177,True,active,+263783285177,,,active
Sister in charge chegutudistrictresults@gmail.com,Evlington Mine Clinic,Mashonaland West,Chegutu,ZW040176,,,,+263783285180,,active,+263783285180,,,active
Sister in Charge,Lismore Clinic,Mashonaland West,Chegutu,ZW040177,katangautanoclinic@gmail.com,263775599416.0,,+263774161144,True,active,+263774161144,,,active
Sister in Charge,Homedale Clinic,Mashonaland West,Chegutu,ZW040178,,263774161128.0,,+263774161136,True,active,+263774161136,,,active
Sister in Charge,Mafuti Clinic,Mashonaland West,Chegutu,ZW040179,,263777592178.0,,+263774161169,True,active,+263774161169,,,active
Sister in Charge,Brunswick Clinic,Mashonaland West,Chegutu,ZW040180,,263716922737.0,,+263774161075,True,active,+263774161075,,,active
Sister in Charge,Batsiranai Nursing Home,Mashonaland West,Chegutu,ZW040185,batsiranayihealthcareservice@gmail.com,263773289942.0,,+263783285176,True,active,+263783285176,,,active
Sister in Charge,Beersheba Mission Clinic,Mashonaland West,Chegutu,ZW040186,chegutudistrictresults@gmail.com,,,+263774161267,,active,+263774161267,,,active
Sister in charge chegutudistrictresults@gmail.com,Presbyterian Clinic,Mashonaland West,Chegutu,ZW040187,,,,+263774161272,,active,+263774161272,,,active
Sister in Charge,Chirundu Rural Health Centre,Mashonaland West,Hurungwe,ZW040201,,263774161495.0,,+263774161495,True,active,+263774161495,,,active
Sister in Charge,Chivende Rural Health Centre,Mashonaland West,Hurungwe,ZW040202,,263774161287.0,,+263774161287,True,active,+263774161287,,,active
Sister in Charge,Deve Clinic,Mashonaland West,Hurungwe,ZW040203,,263774161443.0,,+263774161443,True,active,+263774161443,,,active
Sister in Charge,Masanga Rural Health Centre,Mashonaland West,Hurungwe,ZW040205,,263774161288.0,,+263774161288,True,active,+263774161288,,,active
Sister in Charge,Zvipani Rural Health Centre,Mashonaland West,Hurungwe,ZW040206,,263771496021.0,,+263774161291,True,active,+263774161291,,,active
Sister in Charge,Zebra Downs Clinic,Mashonaland West,Hurungwe,ZW040207,,263774161291.0,,+263774161448,True,active,+263774161448,,,active
Sister in Charge,Chibara Clinic,Mashonaland West,Hurungwe,ZW040208,,263774161476.0,,+263774161476,True,active,+263774161476,,,active
Sister in charge hurungwedistrictresults@gmail.com,Karoi Prison Clinic,Mashonaland West,Hurungwe,ZW040209,,,,+263774161489,,active,+263774161489,,,active
Sister in Charge,Mwami Rural Hospital,Mashonaland West,Hurungwe,ZW04020C,,263774963881.0,,+263774161305,True,active,+263774161305,,,active
Sister in Charge,Chidamoyo Mission Hospital,Mashonaland West,Hurungwe,ZW04020D,,263775223321.0,,+263774161309,True,active,+263774161309,,,active
Sister in Charge,Chinhere Clinic,Mashonaland West,Hurungwe,ZW040225,,263714548350.0,,+263774161310,True,active,+263774161310,,,active
Sister in Charge,Kazangarare Clinic,Mashonaland West,Hurungwe,ZW040227,,263786579836.0,,+263774161319,True,active,+263774161319,,,active
Sister in Charge,Nyamakate Clinic,Mashonaland West,Hurungwe,ZW040228,,263774161333.0,,+263774161333,True,active,+263774161333,,,active
Sister in Charge,Nyamhunga_Sengwe Clinic,Mashonaland West,Hurungwe,ZW040229,,263772408259.0,,+263774161354,True,active,+263774161354,,,active
Sister in Charge,Helwin Clinic,Mashonaland West,Hurungwe,ZW040245,,263774161355.0,,+263774161355,True,active,+263774161355,,,active
Sister in Charge,Hesketh Clinic,Mashonaland West,Hurungwe,ZW040246,,263774161362.0,,+263774161362,True,active,+263774161362,,,active
Sister in Charge,Mashongwe Clinic,Mashonaland West,Hurungwe,ZW040247,,263774161371.0,,+263774161371,True,active,+263774161371,,,active
Sister in Charge,Nyangoma Clinic,Mashonaland West,Hurungwe,ZW040248,,263773789169.0,,+263774161372,True,active,+263774161372,,,active
Sister in Charge,Tengwe Clinic,Mashonaland West,Hurungwe,ZW040249,,263717938409.0,,+263774161381,True,active,+263774161381,,,active
Sister in Charge,Lynx Clinic,Mashonaland West,Hurungwe,ZW040275,,263774161404.0,,+263774161404,True,active,+263774161404,,,active
Sister in Charge,Kapfunde Clinic,Mashonaland West,Hurungwe,ZW040291,,263714548358.0,,+263774161409,True,active,+263774161409,,,active
Sister in Charge,Kasimure Clinic,Mashonaland West,Hurungwe,ZW040294,,263786579840.0,,+263774161414,True,active,+263774161414,,,active
Sister in Charge,Karuru RDC Clinic,Mashonaland West,Hurungwe,ZW040295,,263771496004.0,,+263774161415,True,active,+263774161415,,,active
Sister in Charge,Dete Clinic,Mashonaland West,Hurungwe,ZW040296,,263774161381.0,,,True,active,+263774161417,,,active
Sister in Charge,Lanlory Clinic,Mashonaland West,Hurungwe,ZW040297,,263774011742.0,,+263774161424,True,active,+263774161424,,,active
Sister  in Charge,Hurungwe ZRP Camp Clinic,Mashonaland West,Hurungwe,ZW040298,,,,,,active,+263783285173,,,active
Sister in Charge,Doro Clinic,Mashonaland West,Hurungwe,ZW040299,,263774161428.0,,+263774161428,True,active,+263774161428,,,active
Sister in Charge,Dondoshava Rural Health Centre,Mashonaland West,Mhondoro,ZW040302,,263773585313.0,,+263777146486,True,active,+263777146486,,,active
Sister in Charge,Donain Clinic,Mashonaland West,Mhondoro,ZW040303,,263773543663.0,,+263783282871,True,active,+263783282871,,,active
Sister in charge,New Geja Rural Health Centre,Mashonaland West,Sanyati,ZW040304,,,,+263777146565,,active,+263777146565,,,active
Sister in charge,Jompani Rural Health Centre,Mashonaland West,Sanyati,ZW040305,,,,+263777146550,,active,+263777146550,,,active
Sister in Charge,Jondale Bumbe Rural Health Centre,Mashonaland West,Mhondoro,ZW040306,,263777473591.0,,+263777146504,True,active,+263777146504,,,active
Sister In Charge,Kadoma ZPS Clinic,Mashonaland West,Sanyati,ZW040307,georgechiswa@gmail.com,263772805880.0,,+263783282934,,active,+263783282934,,,active
Sister in Charge,Muzvezve Rural Health Centre,Mashonaland West,Mhondoro,ZW040308,,263773806713.0,,+263777146516,True,active,+263777146516,,,active
Sister in charge,Nyabango Rural Health Centre,Mashonaland West,Sanyati,ZW040309,,,,+263777146559,,active,+263777146559,,,active
Sister in Charge,Battlefields ZNA Camp Clinic,Mashonaland West,Mhondoro,ZW04030E,,263779265242.0,,+263783282872,True,active,+263783282872,mapfumaneyim@gmail.com,mapfumaneyim@gmail.com,active
COVID CONTACT MAPFUMANEYI MUGARI,Battlefields ZNA Camp Clinic,Mashonaland West,Mhondoro,ZW04030E,mapfumaneyim@gmail.com,,,,,active,+263783282872,mapfumaneyim@gmail.com,mapfumaneyim@gmail.com,active
Sister in charge,Rimuka FCH,Mashonaland West,Sanyati,ZW04030F,,,,+263783282929,,active,+263783282929,,,active
Sister in charge,Nyamatani Rural Health Centre,Mashonaland West,Sanyati,ZW040310,,,,+263777146712,,active,+263777146712,,,active
Sister in charge,Vere Rural Health Centre,Mashonaland West,Sanyati,ZW040311,,,,+263777146724,,active,+263777146724,,,active
Sister in Charge,Manyoni Rural Health Centre,Mashonaland West,Mhondoro,ZW040315,,263713540526.0,,+263783282873,True,active,+263783282873,,,active
Sister in charge,Chemukute Clinic,Mashonaland West,Sanyati,ZW040316,,,,+263783282935,,active,+263783282935,,,active
Sister in Charge,Twin Tops Clinic,Mashonaland West,Mhondoro,ZW040317,,263773499889.0,,+263783282874,True,active,+263783282874,,,active
Sister in Charge,Chingondo RDC Clinic,Mashonaland West,Mhondoro,ZW040318,,263772781079.0,,+263777146530,True,active,+263777146530,,,active
Sister in charge,Blackmovale Clinic,Mashonaland West,Sanyati,ZW040320,,,,+263777146547,,active,+263777146547,,,active
Sister in charge,Nyaonde Rural Health Centre,Mashonaland West,Sanyati,ZW040321,,,,+263777146561,,active,+263777146561,,,active
Sister in Charge,Mukarati RDC Clinic,Mashonaland West,Mhondoro,ZW040322,,263738858887.0,,+263777146515,True,active,+263777146515,,,active
Sister in charge c/omhondorodistrictresults,Zimplats Ngezi Mine Clinic,Mashonaland West,Mhondoro,ZW040323,,,,+263783279386,,active,+263783279386,,,active
Sister in charge,Perseverance Army Clinic,Mashonaland West,Sanyati,ZW040324,,,,+263777146549,,active,+263777146549,,,active
Sister in charge,Chirikiti RDC Clinic,Mashonaland West,Sanyati,ZW040326,,,,+263777146554,,active,+263777146554,,,active
Sister in Charge,Manyewe RDC Clinic,Mashonaland West,Mhondoro,ZW040327,,263774390358.0,,+263777146514,True,active,+263777146514,,,active
Sister in Charge,Murambwa RDC Clinic,Mashonaland West,Mhondoro,ZW040328,,263773448156.0,,+263777146524,True,active,+263777146524,,,active
Sister in charge,Muuyu RDC Clinic,Mashonaland West,Sanyati,ZW040329,,,,+263777146556,,active,+263777146556,,,active
Sister in charge,Ordoff RDC Clinic,Mashonaland West,Sanyati,ZW040346,,,,+263777146533,,active,+263777146533,,,active
Sister in Charge,Turf Estate RDC Clinic,Mashonaland West,Mhondoro,ZW040348,,263773224489.0,,+263777146528,True,active,+263777146528,,,active
Sister in charge,Weverly Clinic,Mashonaland West,Sanyati,ZW040362,,,,+263783282936,,active,+263783282936,,,active
Sister in charge,Ngezi Clinic,Mashonaland West,Sanyati,ZW040363,,,,+263783282931,,active,+263783282931,,,active
Sister in charge,Golden Valley Mine Clinic,Mashonaland West,Sanyati,ZW040377,,,,+263777146542,,active,+263777146542,,,active
Sister in charge,Patchway RDC Clinic,Mashonaland West,Sanyati,ZW040379,,,,+263777146538,,active,+263777146538,,,active
Sister in charge,Jairosi Jiri Clinic,Mashonaland West,Sanyati,ZW040381,,,,+263783282984,,active,+263783282984,,,active
Sister in Charge,Mafindifindi Clinic,Mashonaland West,Mhondoro,ZW040384,,263716046184.0,,+263783282876,True,active,+263783282876,,,active
Sister in charge,Chakari Clinic,Mashonaland West,Sanyati,ZW040389,,,,+263783282932,,active,+263783282932,,,active
Sister in charge c/o karibadistricts,Gache-Gache Rural Health Centre,Mashonaland West,Kariba,ZW040402,karibadistrictsresults@gmail.com,,,+263774161502,,active,+263774161502,,,active
Sister in Charge,Kanyati Rural Health Centre,Mashonaland West,Kariba,ZW040403,,263778266487.0,,+263774161505,True,active,+263774161505,,,active
Sister in Charge,Negande Rural Health Centre,Mashonaland West,Kariba,ZW040405,,263774952054.0,,+263783285154,True,active,+263783285154,,,active
Sister in Charge,Msampakaruma Clinic,Mashonaland West,Kariba,ZW040427,,263779075015.0,,+263783282986,True,active,+263783282986,,,active
Sister in Charge,Siyakobvu rural hospital,Mashonaland West,Kariba,ZW040428,,263782099920.0,,+263777146449,True,active,+263777146449,,,active
Sister in Charge,Nyamhunga Clinic gokwe south,Midlands,Gokwe south,070837,,,,,,active,+263783282992,,,active
Sister in charge c/o karibadistricts,Mahombekombe Clinic,Mashonaland West,Kariba,ZW040462,karibadistrictsresults@gmail.com,,,+263783282993,,active,+263783282993,,,active
Sister in Charge,Kasvisva RDC Clinic,Mashonaland West,Kariba,ZW040463,,263776966780.0,,+263774161511,True,active,+263774161511,,,active
Sister in Charge,Mayovhe RDC clinic,Mashonaland West,Kariba,ZW040464,,263778319707.0,,+263777146456,True,active,+263777146456,,,active
Sister in charge makondedistrictresults,Chinhoyi ZPS Clinic,Mashonaland West,Makonde,ZW040501,,263772805880.0,,+263783285157,,active,+263783285157,,georgechiswa@gmail.com,active
Sister in charge makondedistrictresults,Chinhoyi ZRP Camp Clinic,Mashonaland West,Makonde,ZW040502,,,,+263783282989,,active,+263783282989,,,active
Sister in charge makondedistrictresults,Chinhoyi University Clinic,Mashonaland West,Makonde,ZW040503,,,,+263783282987,,active,+263783282987,,,active
Sister in charge makondedistrictresults,Kamhonde Rural Health Centre,Mashonaland West,Makonde,ZW040505,,,,+263777146469,,active,+263777146469,,,active
Sister in charge makondedistrictresults,Kenzamba Rural Health Centre,Mashonaland West,Makonde,ZW040506,,,,+263777146466,,active,+263777146466,,,active
Sister in charge makondedistrictresults,Murereka Rural Health Centre,Mashonaland West,Makonde,ZW040507,,,,+263777147455,,active,+263777147455,,,active
Sister in charge makondedistrictresults,Zumbara Rural Health Centre,Mashonaland West,Makonde,ZW040508,,,,+263777147437,,active,+263777147437,,,active
Sister in charge makondedistrictresults,Godzi RDC Clinic,Mashonaland West,Makonde,ZW040509,,,,+263777147418,,active,+263777147418,,,active
Sister  in charge,Makonde Christ Hosp,Mashonaland West,Makonde,ZW04050D,,,,+263777147470,,active,+263777147470,,,active
Sister in Charge,River Ranch RDC Clinic,Mashonaland West,Makonde,ZW040510,riverranch@gmail.com,263777147461.0,,+263777147461,True,active,+263777147461,,,active
Sister in Charge,Gudubu Rural Health Centre,Mashonaland West,Makonde,ZW040512,,263777147468.0,,+263777147468,True,active,+263777147468,,,active
Sister in Charge,Hombwe RDC Clinic,Mashonaland West,Makonde,ZW040525,hombweclinic@gmail.com,263777147427.0,,+263777147427,True,active,+263777147427,,,active
Sister in charge makondedistrictresults,Mukohwe RDC Clinic,Mashonaland West,Makonde,ZW040526,,,,+263777147435,,active,+263777147435,,,active
Sister in Charge,Obva RDC Clinic,Mashonaland West,Makonde,ZW040527,,263714548331.0,,+263777146475,True,active,+263777146475,,,active
Sister in charge makondedistrictresults,Runene RDCClinic,Mashonaland West,Makonde,ZW040533,,,,+263777147422,,active,+263777147422,,,active
Sister in charge makondedistrictresults,Doma RDC Clinic,Mashonaland West,Makonde,ZW040545,,,,+263777147493,,active,+263777147493,,,active
Sister in Charge,Matoranjera RDC Clinic,Mashonaland West,Makonde,ZW040547,,263777147438.0,,+263777147438,True,active,+263777147438,,,active
Sister in Charge,Chinhoyi Municipal Council Clinic,Mashonaland West,Makonde,ZW040561,chinhoyilaboratory@gmail.com,,,+263783285153,,active,+263783285153,,,active
Sister  in charge,Chikonohono Municipal Clinic,Mashonaland West,Makonde,ZW040562,,,,+263783285158,,active,+263783285158,,,active
